nombre,x,y,z
ruta10,808411.5904,9156363.95,2835.9393
ruta10,808419.9006,9156375.407,2836.5214
ruta10,808399.2685,9156419.231,2837.4364
ruta10,808386.2398,9156446.963,2839.2929
ruta10,808386.5494,9156465.65,2843.9777
ruta10,808399.946,9156497.045,2846.2306
ruta10,808404.3908,9156516.659,2850.2538
ruta10,808437.7863,9156531.455,2851.9663
ruta10,808458.1846,9156543.724,2852.3788
ruta10,808457.1015,9156555.092,2854.21
ruta10,808433.9954,9156586.488,2853.3801
ruta10,808416.8193,9156613.468,2852.458
ruta10,808409.5987,9156629.527,2852.0326
ruta10,808413.4392,9156651.752,2784.2442
ruta11,809025.7987,9155765.599,2784.7596
ruta11,809028.9496,9155780.235,2786.5152
ruta11,809018.9407,9155793.574,2789.6861
ruta11,808985.3922,9155801.541,2791.8399
ruta11,808933.8615,9155803.856,2792.6732
ruta11,808904.2742,9155807.915,2793.3892
ruta11,808881.4166,9155817.309,2794.8826
ruta11,808852.5782,9155834.879,2796.5432
ruta11,808839.815,9155849.955,2800.0875
ruta11,808827.0519,9155878.718,2804.3664
ruta11,808807.193,9155915.301,2806.4611
ruta11,808795.683,9155939.394,2807.0812
ruta11,808783.8481,9155955.283,2807.5072
ruta11,808762.6148,9155969.664,2808.9521
ruta11,808732.3985,9155980.378,2810.9338
ruta11,808711.7454,9155989.308,2811.9296
ruta11,808697.4739,9155996.267,2813
ruta11,808678.624,9156006.395,2815.163
ruta11,808638.5399,9156019.862,2817.9457
ruta11,808602.4199,9156046.748,2819.206
ruta11,808580.0374,9156074.341,2819.2476
ruta11,808526.62,9156105.728,2819.7559
ruta11,808446.9263,9156144.187,2819.9909
ruta11,808424.1465,9156159.119,2822.0517
ruta11,808403.8157,9156199.762,2825.2167
ruta11,808393.1532,9156232.298,2827.6615
ruta11,808402.6658,9156258.959,2831.1417
ruta11,808422.2505,9156278.721,2832.9366
ruta11,808438.4919,9156304.721,2834.0869
ruta11,808445.8795,9156337.389,2836.0702
ruta11,808437.1003,9156354.355,2835.9393
ruta11,808419.9006,9156375.407,
