nombre,x,y,z
STOCK-5-2840,808803.357,9156973.685,2840
STOCK-5-2840,808804.656,9156973.104,2840
STOCK-5-2840,808804.675,9156973.098,2840
STOCK-5-2840,808806.337,9156972.65,2840
STOCK-5-2840,808805.296,9156971.267,2840
STOCK-5-2840,808803.947,9156969.319,2840
STOCK-5-2840,808802.595,9156967.209,2840
STOCK-5-2840,808801.25,9156964.941,2840
STOCK-5-2840,808799.907,9156962.501,2840
STOCK-5-2840,808798.563,9156959.873,2840
STOCK-5-2840,808797.226,9156957.05,2840
STOCK-5-2840,808795.897,9156954.029,2840
STOCK-5-2840,808794.58,9156950.794,2840
STOCK-5-2840,808793.181,9156947.077,2840
STOCK-5-2840,808789.9,9156936.949,2840
STOCK-5-2840,808789.022,9156934.162,2840
STOCK-5-2840,808787.989,9156929.875,2840
STOCK-5-2840,808787.356,9156926.427,2840
STOCK-5-2840,808786.652,9156922.401,2840
STOCK-5-2840,808786.032,9156918.707,2840
STOCK-5-2840,808785.474,9156915.228,2840
STOCK-5-2840,808784.96,9156911.883,2840
STOCK-5-2840,808784.47,9156908.588,2840
STOCK-5-2840,808783.985,9156905.246,2840
STOCK-5-2840,808782.943,9156897.997,2840
STOCK-5-2840,808782.341,9156893.86,2840
STOCK-5-2840,808781.654,9156889.224,2840
STOCK-5-2840,808780.832,9156883.788,2840
STOCK-5-2840,808779.059,9156871.254,2840
STOCK-5-2840,808777.129,9156858.136,2840
STOCK-5-2840,808774.968,9156844.349,2840
STOCK-5-2840,808774.964,9156844.327,2840
STOCK-5-2840,808773.512,9156836.28,2840
STOCK-5-2840,808772.368,9156828.882,2840
STOCK-5-2840,808771.49,9156821.997,2840
STOCK-5-2840,808770.836,9156815.486,2840
STOCK-5-2840,808770.362,9156809.193,2840
STOCK-5-2840,808770.025,9156802.979,2840
STOCK-5-2840,808769.782,9156796.701,2840
STOCK-5-2840,808769.591,9156790.213,2840
STOCK-5-2840,808769.408,9156783.365,2840
STOCK-5-2840,808769.416,9156781.121,2840
STOCK-5-2840,808769.434,9156779.105,2840
STOCK-5-2840,808769.453,9156777.282,2840
STOCK-5-2840,808769.46,9156775.618,2840
STOCK-5-2840,808769.446,9156774.076,2840
STOCK-5-2840,808769.397,9156772.622,2840
STOCK-5-2840,808769.304,9156771.219,2840
STOCK-5-2840,808769.154,9156769.832,2840
STOCK-5-2840,808768.936,9156768.425,2840
STOCK-5-2840,808768.639,9156766.961,2840
STOCK-5-2840,808768.253,9156765.41,2840
STOCK-5-2840,808767.295,9156763,2840
STOCK-5-2840,808766.96,9156762.455,2840
STOCK-5-2840,808766.667,9156761.972,2840
STOCK-5-2840,808766.4,9156761.537,2840
STOCK-5-2840,808766.154,9156761.143,2840
STOCK-5-2840,808765.918,9156760.781,2840
STOCK-5-2840,808765.683,9156760.44,2840
STOCK-5-2840,808765.441,9156760.114,2840
STOCK-5-2840,808765.182,9156759.79,2840
STOCK-5-2840,808764.896,9156759.461,2840
STOCK-5-2840,808764.576,9156759.119,2840
STOCK-5-2840,808764.211,9156758.753,2840
STOCK-5-2840,808764.133,9156758.676,2840
STOCK-5-2840,808752.791,9156765.932,2840
STOCK-5-2840,808752.294,9156766.332,2840
STOCK-5-2840,808751.579,9156765.739,2840
STOCK-5-2840,808751.546,9156765.708,2840
STOCK-5-2840,808750.149,9156764.407,2840
STOCK-5-2840,808750.084,9156764.347,2840
STOCK-5-2840,808750.061,9156764.327,2840
STOCK-5-2840,808748.649,9156763.102,2840
STOCK-5-2840,808748.584,9156763.045,2840
STOCK-5-2840,808748.566,9156763.031,2840
STOCK-5-2840,808747.128,9156761.871,2840
STOCK-5-2840,808747.038,9156761.799,2840
STOCK-5-2840,808747.024,9156761.788,2840
STOCK-5-2840,808745.536,9156760.674,2840
STOCK-5-2840,808745.415,9156760.584,2840
STOCK-5-2840,808745.402,9156760.575,2840
STOCK-5-2840,808743.844,9156759.491,2840
STOCK-5-2840,808743.687,9156759.382,2840
STOCK-5-2840,808742.074,9156758.348,2840
STOCK-5-2840,808741.897,9156758.235,2840
STOCK-5-2840,808741.066,9156757.762,2840
STOCK-5-2840,808740.96,9156757.701,2840
STOCK-5-2840,808740.14,9156757.225,2840
STOCK-5-2840,808740.002,9156757.146,2840
STOCK-5-2840,808739.352,9156756.798,2840
STOCK-5-2840,808738.847,9156756.556,2840
STOCK-5-2840,808738.441,9156756.389,2840
STOCK-5-2840,808738.066,9156756.255,2840
STOCK-5-2840,808737.65,9156756.114,2840
STOCK-5-2840,808737.131,9156755.941,2840
STOCK-5-2840,808737.013,9156755.901,2840
STOCK-5-2840,808736.342,9156755.679,2840
STOCK-5-2840,808736.165,9156755.621,2840
STOCK-5-2840,808735.313,9156755.341,2840
STOCK-5-2840,808735.077,9156755.264,2840
STOCK-5-2840,808734.048,9156754.93,2840
STOCK-5-2840,808733.76,9156754.836,2840
STOCK-5-2840,808732.804,9156754.538,2840
